實驗ID,時間區間,空方損益,空方MDD估算,空方勝率估算,空方交易次數,參數,備註
2280,12:30-12:45,-733.9,733.9,47.0%,70,20(10%)/25(15%)/40(20%),MDD/勝率為估算值
2624,12:30-12:45,-733.9,733.9,48.0%,87,25(10%)/30(10%)/45(20%),MDD/勝率為估算值
2058,12:30-12:45,-734.2,734.2,44.6%,70,15(15%)/25(10%)/45(20%),MDD/勝率為估算值
2735,12:30-12:45,-734.3,734.3,46.3%,88,25(15%)/30(10%)/50(20%),MDD/勝率為估算值
369,12:00-12:15,-734.9,734.9,33.6%,65,20(10%)/30(15%)/50(20%),MDD/勝率為估算值
2705,12:30-12:45,-736.2,736.2,48.8%,88,25(15%)/25(10%)/45(20%),MDD/勝率為估算值
2816,12:30-12:45,-736.6,736.6,48.8%,88,25(20%)/25(10%)/50(20%),MDD/勝率為估算值
2318,12:30-12:45,-738.5,738.5,50.0%,88,20(10%)/30(20%)/45(20%),MDD/勝率為估算值
2396,12:30-12:45,-739.0,739.0,51.2%,88,20(15%)/25(20%)/40(20%),MDD/勝率為估算值
54,12:00-12:15,-740.8,740.8,36.2%,65,15(10%)/30(20%)/50(20%),MDD/勝率為估算值
726,12:00-12:15,-741.3,741.3,34.5%,65,25(10%)/35(20%)/45(20%),MDD/勝率為估算值
2513,12:30-12:45,-741.5,741.5,48.8%,88,20(20%)/30(10%)/40(20%),MDD/勝率為估算值
405,12:00-12:15,-741.8,741.8,33.6%,65,20(10%)/35(20%)/50(20%),MDD/勝率為估算值
2412,12:30-12:45,-741.9,741.9,45.4%,70,20(15%)/30(10%)/50(20%),MDD/勝率為估算值
2502,12:30-12:45,-741.9,741.9,46.2%,70,20(20%)/25(15%)/50(20%),MDD/勝率為估算值
1967,12:30-12:45,-742.1,742.1,50.0%,88,15(10%)/25(20%)/45(20%),MDD/勝率為估算值
2490,12:30-12:45,-742.1,742.1,47.0%,70,20(20%)/25(10%)/45(20%),MDD/勝率為估算值
261,12:00-12:15,-742.6,742.6,33.6%,65,15(20%)/30(15%)/50(20%),MDD/勝率為估算值
2618,12:30-12:45,-743.0,743.0,50.0%,88,25(10%)/25(20%)/50(20%),MDD/勝率為估算值
2186,12:30-12:45,-747.4,747.4,49.3%,87,15(20%)/25(20%)/50(20%),MDD/勝率為估算值
2063,12:30-12:45,-747.5,747.5,49.3%,87,15(15%)/25(15%)/40(20%),MDD/勝率為估算值
2055,12:30-12:45,-748.2,748.2,44.6%,70,15(15%)/25(10%)/40(20%),MDD/勝率為估算值
2096,12:30-12:45,-748.3,748.3,45.5%,87,15(15%)/30(15%)/50(20%),MDD/勝率為估算值
576,12:00-12:15,-749.6,749.6,32.8%,65,20(20%)/30(10%)/50(20%),MDD/勝率為估算值
591,12:00-12:15,-749.8,749.8,34.5%,65,20(20%)/30(20%)/45(20%),MDD/勝率為估算值
1971,12:30-12:45,-750.4,750.4,43.8%,70,15(10%)/25(20%)/50(20%),MDD/勝率為估算值
648,12:00-12:15,-751.2,751.2,32.8%,65,20(20%)/40(20%)/50(20%),MDD/勝率為估算值
297,12:00-12:15,-751.4,751.4,32.8%,65,15(20%)/35(20%)/50(20%),MDD/勝率為估算值
2403,12:30-12:45,-751.4,751.4,46.2%,70,20(15%)/25(20%)/50(20%),MDD/勝率為估算值
1973,12:30-12:45,-751.6,751.6,46.8%,87,15(10%)/30(10%)/40(20%),MDD/勝率為估算值
2391,12:30-12:45,-751.6,751.6,47.0%,70,20(15%)/25(15%)/45(20%),MDD/勝率為估算值
2414,12:30-12:45,-751.8,751.8,49.3%,87,20(15%)/30(15%)/40(20%),MDD/勝率為估算值
1959,12:30-12:45,-752.0,752.0,44.6%,70,15(10%)/25(15%)/45(20%),MDD/勝率為估算值
954,12:00-12:15,-752.9,752.9,32.8%,65,25(20%)/40(10%)/50(20%),MDD/勝率為估算值
2313,12:30-12:45,-753.3,753.3,45.4%,70,20(10%)/30(15%)/50(20%),MDD/勝率為估算值
2301,12:30-12:45,-754.0,754.0,45.4%,70,20(10%)/30(10%)/45(20%),MDD/勝率為估算值
2174,12:30-12:45,-754.2,754.2,48.8%,88,15(20%)/25(15%)/45(20%),MDD/勝率為估算值
612,12:00-12:15,-754.4,754.4,32.8%,65,20(20%)/35(15%)/50(20%),MDD/勝率為估算值
2178,12:30-12:45,-755.0,755.0,43.8%,70,15(20%)/25(15%)/50(20%),MDD/勝率為估算值
897,12:00-12:15,-756.0,756.0,34.5%,65,25(20%)/30(10%)/45(20%),MDD/勝率為估算值
2487,12:30-12:45,-756.1,756.1,47.0%,70,20(20%)/25(10%)/40(20%),MDD/勝率為估算值
2084,12:30-12:45,-756.4,756.4,45.0%,88,15(15%)/30(10%)/45(20%),MDD/勝率為估算值
2603,12:30-12:45,-756.4,756.4,50.0%,88,25(10%)/25(15%)/40(20%),MDD/勝率為估算值
2166,12:30-12:45,-756.5,756.5,44.6%,70,15(20%)/25(10%)/45(20%),MDD/勝率為估算值
912,12:00-12:15,-757.0,757.0,35.7%,65,25(20%)/30(20%)/40(20%),MDD/勝率為估算值
2507,12:30-12:45,-757.2,757.2,50.6%,87,20(20%)/25(20%)/45(20%),MDD/勝率為估算值
2621,12:30-12:45,-757.5,757.5,48.0%,87,25(10%)/30(10%)/40(20%),MDD/勝率為估算值
969,12:00-12:15,-757.6,757.6,33.6%,65,25(20%)/40(20%)/45(20%),MDD/勝率為估算值
477,12:00-12:15,-758.9,758.9,33.6%,65,20(15%)/30(15%)/50(20%),MDD/勝率為估算值
162,12:00-12:15,-759.3,759.3,34.5%,65,15(15%)/30(20%)/50(20%),MDD/勝率為估算值
2702,12:30-12:45,-759.8,759.8,48.8%,88,25(15%)/25(10%)/40(20%),MDD/勝率為估算值
933,12:00-12:15,-760.8,760.8,33.6%,65,25(20%)/35(15%)/45(20%),MDD/勝率為估算值
855,12:00-12:15,-761.0,761.0,32.8%,65,25(15%)/40(15%)/50(20%),MDD/勝率為估算值
2292,12:30-12:45,-761.2,761.2,47.0%,70,20(10%)/25(20%)/45(20%),MDD/勝率為估算值
798,12:00-12:15,-761.9,761.9,34.8%,65,25(15%)/30(15%)/45(20%),MDD/勝率為估算值
2315,12:30-12:45,-762.1,762.1,50.0%,88,20(10%)/30(20%)/40(20%),MDD/勝率為估算值
2537,12:30-12:45,-762.4,762.4,49.3%,87,20(20%)/30(20%)/50(20%),MDD/勝率為估算值
1980,12:30-12:45,-763.8,763.8,43.0%,70,15(10%)/30(10%)/50(20%),MDD/勝率為估算值
2388,12:30-12:45,-765.6,765.6,47.0%,70,20(15%)/25(15%)/40(20%),MDD/勝率為估算值
1964,12:30-12:45,-765.7,765.7,50.0%,88,15(10%)/25(20%)/40(20%),MDD/勝率為估算值
513,12:00-12:15,-765.8,765.8,33.6%,65,20(15%)/35(20%)/50(20%),MDD/勝率為估算值
1956,12:30-12:45,-766.0,766.0,44.6%,70,15(10%)/25(15%)/40(20%),MDD/勝率為估算值
1997,12:30-12:45,-767.1,767.1,46.3%,88,15(10%)/30(20%)/50(20%),MDD/勝率為估算值
699,12:00-12:15,-767.7,767.7,35.3%,65,25(10%)/30(20%)/45(20%),MDD/勝率為估算值
2525,12:30-12:45,-767.8,767.8,48.8%,88,20(20%)/30(15%)/45(20%),MDD/勝率為估算值
2298,12:30-12:45,-768.0,768.0,45.4%,70,20(10%)/30(10%)/40(20%),MDD/勝率為估算值
378,12:00-12:15,-768.2,768.2,33.6%,65,20(10%)/30(20%)/50(20%),MDD/勝率為估算值
834,12:00-12:15,-768.8,768.8,34.5%,65,25(15%)/35(20%)/45(20%),MDD/勝率為估算值
756,12:00-12:15,-769.1,769.1,32.8%,65,25(10%)/40(20%)/50(20%),MDD/勝率為估算值
2163,12:30-12:45,-770.5,770.5,44.6%,70,15(20%)/25(10%)/40(20%),MDD/勝率為估算值
2520,12:30-12:45,-771.4,771.4,45.4%,70,20(20%)/30(10%)/50(20%),MDD/勝率為估算值
2075,12:30-12:45,-772.4,772.4,50.0%,88,15(15%)/25(20%)/45(20%),MDD/勝率為估算值
2079,12:30-12:45,-772.7,772.7,43.8%,70,15(15%)/25(20%)/50(20%),MDD/勝率為估算值
2067,12:30-12:45,-774.2,774.2,43.8%,70,15(15%)/25(15%)/45(20%),MDD/勝率為估算值
1985,12:30-12:45,-775.1,775.1,46.3%,88,15(10%)/30(15%)/45(20%),MDD/勝率為估算值
2289,12:30-12:45,-775.2,775.2,47.0%,70,20(10%)/25(20%)/40(20%),MDD/勝率為估算值
2204,12:30-12:45,-776.6,776.6,45.0%,88,15(20%)/30(15%)/50(20%),MDD/勝率為估算值
2171,12:30-12:45,-777.8,777.8,48.8%,88,15(20%)/25(15%)/40(20%),MDD/勝率為估算值
2426,12:30-12:45,-778.0,778.0,50.0%,88,20(15%)/30(20%)/45(20%),MDD/勝率為估算值
2,12:00-12:15,-778.3,778.3,42.2%,99,15(10%)/25(10%)/40(20%),MDD/勝率為估算值
2081,12:30-12:45,-780.0,780.0,45.0%,88,15(15%)/30(10%)/40(20%),MDD/勝率為估算值
2504,12:30-12:45,-780.8,780.8,50.6%,87,20(20%)/25(20%)/40(20%),MDD/勝率為估算值
2421,12:30-12:45,-782.8,782.8,45.4%,70,20(15%)/30(15%)/50(20%),MDD/勝率為估算值
585,12:00-12:15,-782.9,782.9,32.8%,65,20(20%)/30(15%)/50(20%),MDD/勝率為估算值
2511,12:30-12:45,-783.2,783.2,46.2%,70,20(20%)/25(20%)/50(20%),MDD/勝率為估算值
2645,12:30-12:45,-783.4,783.4,48.8%,88,25(10%)/30(20%)/50(20%),MDD/勝率為估算值
2409,12:30-12:45,-783.5,783.5,45.4%,70,20(15%)/30(10%)/45(20%),MDD/勝率為估算值
2499,12:30-12:45,-783.5,783.5,46.2%,70,20(20%)/25(15%)/45(20%),MDD/勝率為估算值
2088,12:30-12:45,-784.2,784.2,42.3%,70,15(15%)/30(10%)/50(20%),MDD/勝率為估算值
2192,12:30-12:45,-784.7,784.7,45.0%,88,15(20%)/30(10%)/45(20%),MDD/勝率為估算值
2633,12:30-12:45,-786.2,786.2,48.8%,88,25(10%)/30(15%)/45(20%),MDD/勝率為估算值
2744,12:30-12:45,-786.6,786.6,46.8%,87,25(15%)/30(15%)/50(20%),MDD/勝率為估算值
2064,12:30-12:45,-788.2,788.2,43.8%,70,15(15%)/25(15%)/40(20%),MDD/勝率為估算值
2714,12:30-12:45,-788.4,788.4,49.3%,87,25(15%)/25(15%)/45(20%),MDD/勝率為估算值
963,12:00-12:15,-788.5,788.5,32.8%,65,25(20%)/40(15%)/50(20%),MDD/勝率為估算值
2825,12:30-12:45,-788.8,788.8,48.8%,88,25(20%)/25(15%)/50(20%),MDD/勝率為估算值
906,12:00-12:15,-789.3,789.3,34.5%,65,25(20%)/30(15%)/45(20%),MDD/勝率為估算值
2732,12:30-12:45,-789.5,789.5,46.3%,88,25(15%)/30(10%)/45(20%),MDD/勝率為估算值
621,12:00-12:15,-789.8,789.8,32.8%,65,20(20%)/35(20%)/50(20%),MDD/勝率為估算值
2522,12:30-12:45,-791.4,791.4,48.8%,88,20(20%)/30(15%)/40(20%),MDD/勝率為估算值
927,12:00-12:15,-791.7,791.7,32.8%,65,25(20%)/35(10%)/50(20%),MDD/勝率為估算值
2813,12:30-12:45,-791.8,791.8,48.8%,88,25(20%)/25(10%)/45(20%),MDD/勝率為估算值
1968,12:30-12:45,-792.0,792.0,43.8%,70,15(10%)/25(20%)/45(20%),MDD/勝率為估算值
486,12:00-12:15,-792.2,792.2,33.6%,65,20(15%)/30(20%)/50(20%),MDD/勝率為估算值
2400,12:30-12:45,-793.0,793.0,46.2%,70,20(15%)/25(20%)/45(20%),MDD/勝率為估算值
2601,12:30-12:45,-793.0,793.0,43.8%,70,25(10%)/25(10%)/50(20%),MDD/勝率為估算值
2322,12:30-12:45,-794.2,794.2,45.4%,70,20(10%)/30(20%)/50(20%),MDD/勝率為估算值
2310,12:30-12:45,-794.9,794.9,45.4%,70,20(10%)/30(15%)/45(20%),MDD/勝率為估算值
2187,12:30-12:45,-795.0,795.0,43.8%,70,15(20%)/25(20%)/50(20%),MDD/勝率為估算值
807,12:00-12:15,-795.1,795.1,35.3%,65,25(15%)/30(20%)/45(20%),MDD/勝率為估算值
2105,12:30-12:45,-795.5,795.5,46.3%,88,15(15%)/30(20%)/50(20%),MDD/勝率為估算值
2072,12:30-12:45,-796.0,796.0,50.0%,88,15(15%)/25(20%)/40(20%),MDD/勝率為估算值
942,12:00-12:15,-796.2,796.2,33.9%,65,25(20%)/35(20%)/45(20%),MDD/勝率為估算值
864,12:00-12:15,-796.5,796.5,32.8%,65,25(15%)/40(20%)/50(20%),MDD/勝率為估算值
2175,12:30-12:45,-796.5,796.5,43.8%,70,15(20%)/25(15%)/45(20%),MDD/勝率為估算值
2406,12:30-12:45,-797.5,797.5,45.4%,70,20(15%)/30(10%)/40(20%),MDD/勝率為估算值
2496,12:30-12:45,-797.5,797.5,46.2%,70,20(20%)/25(15%)/40(20%),MDD/勝率為估算值
2615,12:30-12:45,-798.2,798.2,50.0%,88,25(10%)/25(20%)/45(20%),MDD/勝率為估算值
2726,12:30-12:45,-798.6,798.6,50.0%,88,25(15%)/25(20%)/50(20%),MDD/勝率為估算值
1982,12:30-12:45,-798.8,798.8,46.3%,88,15(10%)/30(15%)/40(20%),MDD/勝率為估算值
828,12:00-12:15,-799.7,799.7,33.0%,65,25(15%)/35(15%)/50(20%),MDD/勝率為估算值
2423,12:30-12:45,-801.6,801.6,50.0%,88,20(15%)/30(20%)/40(20%),MDD/勝率為估算值
1989,12:30-12:45,-802.0,802.0,42.3%,70,15(10%)/30(15%)/50(20%),MDD/勝率為估算值
270,12:00-12:15,-802.6,802.6,33.6%,65,15(20%)/30(20%)/50(20%),MDD/勝率為估算值
2183,12:30-12:45,-802.6,802.6,49.3%,87,15(20%)/25(20%)/45(20%),MDD/勝率為估算值
2843,12:30-12:45,-803.1,803.1,46.3%,88,25(20%)/30(10%)/50(20%),MDD/勝率為估算值
2093,12:30-12:45,-803.5,803.5,45.5%,87,15(15%)/30(15%)/45(20%),MDD/勝率為估算值
2196,12:30-12:45,-804.6,804.6,42.3%,70,15(20%)/30(10%)/50(20%),MDD/勝率為估算值
1977,12:30-12:45,-805.4,805.4,43.0%,70,15(10%)/30(10%)/45(20%),MDD/勝率為估算值
1965,12:30-12:45,-806.0,806.0,43.8%,70,15(10%)/25(20%)/40(20%),MDD/勝率為估算值
2397,12:30-12:45,-807.0,807.0,46.2%,70,20(15%)/25(20%)/40(20%),MDD/勝率為估算值
729,12:00-12:15,-807.7,807.7,33.6%,65,25(10%)/35(20%)/50(20%),MDD/勝率為估算值
2189,12:30-12:45,-808.3,808.3,45.0%,88,15(20%)/30(10%)/40(20%),MDD/勝率為估算值
2307,12:30-12:45,-808.9,808.9,45.4%,70,20(10%)/30(15%)/40(20%),MDD/勝率為估算值
2630,12:30-12:45,-809.9,809.9,48.8%,88,25(10%)/30(15%)/40(20%),MDD/勝率為估算值
2172,12:30-12:45,-810.5,810.5,43.8%,70,15(20%)/25(15%)/40(20%),MDD/勝率為估算值
2711,12:30-12:45,-812.0,812.0,49.3%,87,25(15%)/25(15%)/40(20%),MDD/勝率為估算值
2529,12:30-12:45,-812.3,812.3,45.4%,70,20(20%)/30(15%)/50(20%),MDD/勝率為估算值
2517,12:30-12:45,-813.0,813.0,45.4%,70,20(20%)/30(10%)/45(20%),MDD/勝率為估算值
2729,12:30-12:45,-813.1,813.1,46.3%,88,25(15%)/30(10%)/40(20%),MDD/勝率為估算值
2076,12:30-12:45,-814.3,814.3,43.8%,70,15(15%)/25(20%)/45(20%),MDD/勝率為估算值
2810,12:30-12:45,-815.4,815.4,48.8%,88,25(20%)/25(10%)/40(20%),MDD/勝率為估算值
594,12:00-12:15,-816.2,816.2,32.8%,65,20(20%)/30(20%)/50(20%),MDD/勝率為估算值
2534,12:30-12:45,-817.6,817.6,49.3%,87,20(20%)/30(20%)/45(20%),MDD/勝率為估算值
1974,12:30-12:45,-819.4,819.4,43.0%,70,15(10%)/30(10%)/40(20%),MDD/勝率為估算值
110,12:00-12:15,-821.8,821.8,41.4%,101,15(15%)/25(10%)/40(20%),MDD/勝率為估算值
2612,12:30-12:45,-821.8,821.8,50.0%,88,25(10%)/25(20%)/40(20%),MDD/勝率為估算值
1994,12:30-12:45,-822.3,822.3,46.3%,88,15(10%)/30(20%)/45(20%),MDD/勝率為估算值
900,12:00-12:15,-822.4,822.4,32.8%,65,25(20%)/30(10%)/50(20%),MDD/勝率為估算值
2097,12:30-12:45,-822.4,822.4,42.3%,70,15(15%)/30(15%)/50(20%),MDD/勝率為估算值
915,12:00-12:15,-822.6,822.6,34.8%,65,25(20%)/30(20%)/45(20%),MDD/勝率為估算值
2430,12:30-12:45,-823.7,823.7,45.4%,70,20(15%)/30(20%)/50(20%),MDD/勝率為估算值
2213,12:30-12:45,-823.8,823.8,45.5%,87,15(20%)/30(20%)/50(20%),MDD/勝率為估算值
972,12:00-12:15,-824.0,824.0,32.8%,65,25(20%)/40(20%)/50(20%),MDD/勝率為估算值
2418,12:30-12:45,-824.4,824.4,45.4%,70,20(15%)/30(15%)/45(20%),MDD/勝率為估算值
2508,12:30-12:45,-824.8,824.8,46.2%,70,20(20%)/25(20%)/45(20%),MDD/勝率為估算值
2085,12:30-12:45,-825.8,825.8,42.3%,70,15(15%)/30(10%)/45(20%),MDD/勝率為估算值
5,12:00-12:15,-826.1,826.1,41.1%,99,15(10%)/25(10%)/45(20%),MDD/勝率為估算值
2180,12:30-12:45,-826.2,826.2,49.3%,87,15(20%)/25(20%)/40(20%),MDD/勝率為估算值
2514,12:30-12:45,-827.0,827.0,45.4%,70,20(20%)/30(10%)/40(20%),MDD/勝率為估算值
936,12:00-12:15,-827.1,827.1,32.8%,65,25(20%)/35(15%)/50(20%),MDD/勝率為估算值
2090,12:30-12:45,-827.1,827.1,45.5%,87,15(15%)/30(15%)/40(20%),MDD/勝率為估算值
801,12:00-12:15,-828.2,828.2,33.0%,65,25(15%)/30(15%)/50(20%),MDD/勝率為估算值
2073,12:30-12:45,-828.3,828.3,43.8%,70,15(15%)/25(20%)/40(20%),MDD/勝率為估算值
2201,12:30-12:45,-831.9,831.9,45.0%,88,15(20%)/30(15%)/45(20%),MDD/勝率為估算值
702,12:00-12:15,-834.1,834.1,33.6%,65,25(10%)/30(20%)/50(20%),MDD/勝率為估算值
2598,12:30-12:45,-834.6,834.6,43.8%,70,25(10%)/25(10%)/45(20%),MDD/勝率為估算值
837,12:00-12:15,-835.1,835.1,33.6%,65,25(15%)/35(20%)/50(20%),MDD/勝率為估算值
2319,12:30-12:45,-835.8,835.8,45.4%,70,20(10%)/30(20%)/45(20%),MDD/勝率為估算值
2184,12:30-12:45,-836.6,836.6,43.8%,70,15(20%)/25(20%)/45(20%),MDD/勝率為估算值
2610,12:30-12:45,-836.9,836.9,44.6%,70,25(10%)/25(15%)/50(20%),MDD/勝率為估算值
2709,12:30-12:45,-836.9,836.9,43.0%,70,25(15%)/25(10%)/50(20%),MDD/勝率為估算值
2331,12:30-12:45,-837.0,837.0,41.5%,70,20(10%)/35(10%)/50(20%),MDD/勝率為估算值
2415,12:30-12:45,-838.4,838.4,45.4%,70,20(15%)/30(15%)/40(20%),MDD/勝率為估算值
2642,12:30-12:45,-838.6,838.6,48.8%,88,25(10%)/30(20%)/45(20%),MDD/勝率為估算值
2505,12:30-12:45,-838.8,838.8,46.2%,70,20(20%)/25(20%)/40(20%),MDD/勝率為估算值
2753,12:30-12:45,-839.0,839.0,47.5%,88,25(15%)/30(20%)/50(20%),MDD/勝率為估算值
2082,12:30-12:45,-839.8,839.8,42.3%,70,15(15%)/30(10%)/40(20%),MDD/勝率為估算值
1998,12:30-12:45,-840.2,840.2,41.5%,70,15(10%)/30(20%)/50(20%),MDD/勝率為估算值
2531,12:30-12:45,-841.2,841.2,49.3%,87,20(20%)/30(20%)/40(20%),MDD/勝率為估算值
2741,12:30-12:45,-841.9,841.9,46.8%,87,25(15%)/30(15%)/45(20%),MDD/勝率為估算值
650,12:00-12:15,-842.0,842.0,40.8%,97,25(10%)/25(10%)/40(20%),MDD/勝率為估算值
2205,12:30-12:45,-842.8,842.8,41.5%,70,15(20%)/30(15%)/50(20%),MDD/勝率為估算值
1986,12:30-12:45,-843.6,843.6,42.3%,70,15(10%)/30(15%)/45(20%),MDD/勝率為估算值
2822,12:30-12:45,-844.0,844.0,48.8%,88,25(20%)/25(15%)/45(20%),MDD/勝率為估算值
1991,12:30-12:45,-845.9,845.9,46.3%,88,15(10%)/30(20%)/40(20%),MDD/勝率為估算值
2193,12:30-12:45,-846.2,846.2,42.3%,70,15(20%)/30(10%)/45(20%),MDD/勝率為估算值
2595,12:30-12:45,-848.6,848.6,43.8%,70,25(10%)/25(10%)/40(20%),MDD/勝率為估算值
2316,12:30-12:45,-849.8,849.8,45.4%,70,20(10%)/30(20%)/40(20%),MDD/勝率為估算值
2102,12:30-12:45,-850.6,850.6,46.3%,88,15(15%)/30(20%)/45(20%),MDD/勝率為估算值
2181,12:30-12:45,-850.6,850.6,53.6%,70,15(20%)/25(20%)/40(20%),MDD/勝率為估算值
2358,12:30-12:45,-850.8,850.8,41.5%,70,20(10%)/40(10%)/50(20%),MDD/勝率為估算值
11,12:00-12:15,-851.7,851.7,43.6%,101,15(10%)/25(15%)/40(20%),MDD/勝率為估算值
653,12:00-12:15,-852.0,852.0,40.1%,96,25(10%)/25(10%)/45(20%),MDD/勝率為估算值
326,12:00-12:15,-852.6,852.6,42.0%,97,20(10%)/25(10%)/40(20%),MDD/勝率為估算值
2538,12:30-12:45,-853.2,853.2,45.4%,70,20(20%)/30(20%)/50(20%),MDD/勝率為估算值
2723,12:30-12:45,-853.8,853.8,50.0%,88,25(15%)/25(20%)/45(20%),MDD/勝率為估算值
2526,12:30-12:45,-853.9,853.9,45.4%,70,20(20%)/30(15%)/45(20%),MDD/勝率為估算值
2834,12:30-12:45,-854.2,854.2,48.6%,86,25(20%)/25(20%)/50(20%),MDD/勝率為估算值
2198,12:30-12:45,-855.5,855.5,45.0%,88,15(20%)/30(15%)/40(20%),MDD/勝率為估算值
2852,12:30-12:45,-855.5,855.5,46.3%,88,25(20%)/30(15%)/50(20%),MDD/勝率為估算值
909,12:00-12:15,-855.7,855.7,32.8%,65,25(20%)/30(15%)/50(20%),MDD/勝率為估算值
2628,12:30-12:45,-857.1,857.1,43.4%,70,25(10%)/30(10%)/50(20%),MDD/勝率為估算值
1983,12:30-12:45,-857.6,857.6,42.3%,70,15(10%)/30(15%)/40(20%),MDD/勝率為估算值
2840,12:30-12:45,-858.3,858.3,46.3%,88,25(20%)/30(10%)/45(20%),MDD/勝率為估算值
2190,12:30-12:45,-860.2,860.2,42.3%,70,15(20%)/30(10%)/40(20%),MDD/勝率為估算值
2106,12:30-12:45,-860.6,860.6,41.5%,70,15(15%)/30(20%)/50(20%),MDD/勝率為估算值
810,12:00-12:15,-861.5,861.5,33.6%,65,25(15%)/30(20%)/50(20%),MDD/勝率為估算值
2639,12:30-12:45,-862.2,862.2,48.8%,88,25(10%)/30(20%)/40(20%),MDD/勝率為估算值
2439,12:30-12:45,-862.3,862.3,41.5%,70,20(15%)/35(10%)/50(20%),MDD/勝率為估算值
945,12:00-12:15,-862.6,862.6,33.0%,65,25(20%)/35(20%)/50(20%),MDD/勝率為估算值
2094,12:30-12:45,-864.0,864.0,42.3%,70,15(15%)/30(15%)/45(20%),MDD/勝率為估算值
218,12:00-12:15,-865.2,865.2,40.3%,101,15(20%)/25(10%)/40(20%),MDD/勝率為估算值
2427,12:30-12:45,-865.3,865.3,45.4%,70,20(15%)/30(20%)/45(20%),MDD/勝率為估算值
2738,12:30-12:45,-865.5,865.5,46.8%,87,25(15%)/30(15%)/40(20%),MDD/勝率為估算值
2007,12:30-12:45,-866.8,866.8,39.1%,70,15(10%)/35(10%)/50(20%),MDD/勝率為估算值
113,12:00-12:15,-867.5,867.5,40.3%,101,15(15%)/25(10%)/45(20%),MDD/勝率為估算值
2819,12:30-12:45,-867.6,867.6,48.8%,88,25(20%)/25(15%)/40(20%),MDD/勝率為估算值
2523,12:30-12:45,-867.9,867.9,45.4%,70,20(20%)/30(15%)/40(20%),MDD/勝率為估算值
2099,12:30-12:45,-874.2,874.2,46.3%,88,15(15%)/30(20%)/40(20%),MDD/勝率為估算值
2466,12:30-12:45,-876.1,876.1,40.7%,70,20(15%)/40(10%)/50(20%),MDD/勝率為估算值
2340,12:30-12:45,-876.4,876.4,41.5%,70,20(10%)/35(15%)/50(20%),MDD/勝率為估算值
2720,12:30-12:45,-877.4,877.4,50.0%,88,25(15%)/25(20%)/40(20%),MDD/勝率為估算值
2091,12:30-12:45,-878.0,878.0,42.3%,70,15(15%)/30(15%)/40(20%),MDD/勝率為估算值
2607,12:30-12:45,-878.5,878.5,44.6%,70,25(10%)/25(15%)/45(20%),MDD/勝率為估算值
2706,12:30-12:45,-878.5,878.5,43.0%,70,25(15%)/25(10%)/45(20%),MDD/勝率為估算值
2328,12:30-12:45,-878.6,878.6,41.5%,70,20(10%)/35(10%)/45(20%),MDD/勝率為估算值
2210,12:30-12:45,-879.0,879.0,45.5%,87,15(20%)/30(20%)/45(20%),MDD/勝率為估算值
2424,12:30-12:45,-879.3,879.3,45.4%,70,20(15%)/30(20%)/40(20%),MDD/勝率為估算值
2034,12:30-12:45,-880.6,880.6,38.3%,70,15(10%)/40(10%)/50(20%),MDD/勝率為估算值
2718,12:30-12:45,-880.7,880.7,43.8%,70,25(15%)/25(15%)/50(20%),MDD/勝率為估算值
2817,12:30-12:45,-880.7,880.7,43.0%,70,25(20%)/25(10%)/50(20%),MDD/勝率為估算值
2214,12:30-12:45,-881.0,881.0,41.5%,70,15(20%)/30(20%)/50(20%),MDD/勝率為估算值
1995,12:30-12:45,-881.8,881.8,41.5%,70,15(10%)/30(20%)/45(20%),MDD/勝率為估算值
2837,12:30-12:45,-881.9,881.9,46.3%,88,25(20%)/30(10%)/40(20%),MDD/勝率為估算值
2115,12:30-12:45,-884.2,884.2,39.1%,70,15(15%)/35(10%)/50(20%),MDD/勝率為估算值
2202,12:30-12:45,-884.4,884.4,41.5%,70,15(20%)/30(15%)/45(20%),MDD/勝率為估算值
2547,12:30-12:45,-887.6,887.6,41.5%,70,20(20%)/35(10%)/50(20%),MDD/勝率為估算值
918,12:00-12:15,-889.0,889.0,33.0%,65,25(20%)/30(20%)/50(20%),MDD/勝率為估算值
2367,12:30-12:45,-889.1,889.1,41.5%,70,20(10%)/40(15%)/50(20%),MDD/勝率為估算值
2355,12:30-12:45,-892.4,892.4,41.5%,70,20(10%)/40(10%)/45(20%),MDD/勝率為估算值
2604,12:30-12:45,-892.5,892.5,44.6%,70,25(10%)/25(15%)/40(20%),MDD/勝率為估算值
2703,12:30-12:45,-892.5,892.5,43.0%,70,25(15%)/25(10%)/40(20%),MDD/勝率為估算值
2325,12:30-12:45,-892.6,892.6,41.5%,70,20(10%)/35(10%)/40(20%),MDD/勝率為估算值
2619,12:30-12:45,-893.9,893.9,44.6%,70,25(10%)/25(20%)/50(20%),MDD/勝率為估算值
2750,12:30-12:45,-894.2,894.2,47.5%,88,25(15%)/30(20%)/45(20%),MDD/勝率為估算值
2535,12:30-12:45,-894.8,894.8,45.4%,70,20(20%)/30(20%)/45(20%),MDD/勝率為估算值
119,12:00-12:15,-895.1,895.1,41.5%,98,15(15%)/25(15%)/40(20%),MDD/勝率為估算值
1992,12:30-12:45,-895.8,895.8,41.5%,70,15(10%)/30(20%)/40(20%),MDD/勝率為估算值
14,12:00-12:15,-897.0,897.0,42.5%,101,15(10%)/25(15%)/45(20%),MDD/勝率為估算值
