實驗ID,時間區間,空方損益,空方MDD估算,空方勝率估算,空方交易次數,參數,備註
2062,11:30-11:45,0.0,898.4,36.6%,0,15(15%)/25(15%)/40(20%),MDD/勝率為估算值
2065,11:30-11:45,0.0,835.2,36.6%,0,15(15%)/25(15%)/45(20%),MDD/勝率為估算值
2068,11:30-11:45,0.0,896.6,35.6%,0,15(15%)/25(15%)/50(20%),MDD/勝率為估算值
2071,11:30-11:45,0.0,922.7,38.2%,0,15(15%)/25(20%)/40(20%),MDD/勝率為估算值
2074,11:30-11:45,0.0,859.4,38.2%,0,15(15%)/25(20%)/45(20%),MDD/勝率為估算值
2077,11:30-11:45,0.0,919.2,37.3%,0,15(15%)/25(20%)/50(20%),MDD/勝率為估算值
2080,11:30-11:45,0.0,819.2,36.4%,0,15(15%)/30(10%)/40(20%),MDD/勝率為估算值
2083,11:30-11:45,0.0,758.9,36.4%,0,15(15%)/30(10%)/45(20%),MDD/勝率為估算值
2086,11:30-11:45,0.0,847.2,35.5%,0,15(15%)/30(10%)/50(20%),MDD/勝率為估算值
2089,11:30-11:45,0.0,877.5,36.2%,0,15(15%)/30(15%)/40(20%),MDD/勝率為估算值
2092,11:30-11:45,0.0,817.2,36.2%,0,15(15%)/30(15%)/45(20%),MDD/勝率為估算值
2095,11:30-11:45,0.0,902.5,35.3%,0,15(15%)/30(15%)/50(20%),MDD/勝率為估算值
2098,11:30-11:45,0.0,908.4,37.3%,0,15(15%)/30(20%)/40(20%),MDD/勝率為估算值
2101,11:30-11:45,0.0,848.0,37.3%,0,15(15%)/30(20%)/45(20%),MDD/勝率為估算值
2104,11:30-11:45,0.0,930.3,36.4%,0,15(15%)/30(20%)/50(20%),MDD/勝率為估算值
2107,11:30-11:45,0.0,957.3,33.6%,0,15(15%)/35(10%)/40(20%),MDD/勝率為估算值
2110,11:30-11:45,0.0,898.6,33.6%,0,15(15%)/35(10%)/45(20%),MDD/勝率為估算值
2113,11:30-11:45,0.0,988.8,32.7%,0,15(15%)/35(10%)/50(20%),MDD/勝率為估算值
2116,11:30-11:45,0.0,992.7,33.6%,0,15(15%)/35(15%)/40(20%),MDD/勝率為估算值
2119,11:30-11:45,0.0,934.0,33.6%,0,15(15%)/35(15%)/45(20%),MDD/勝率為估算值
2122,11:30-11:45,0.0,1021.3,32.7%,0,15(15%)/35(15%)/50(20%),MDD/勝率為估算值
2125,11:30-11:45,0.0,1030.0,33.6%,0,15(15%)/35(20%)/40(20%),MDD/勝率為估算值
2128,11:30-11:45,0.0,971.3,33.6%,0,15(15%)/35(20%)/45(20%),MDD/勝率為估算值
2131,11:30-11:45,0.0,1055.6,32.7%,0,15(15%)/35(20%)/50(20%),MDD/勝率為估算值
2134,11:30-11:45,0.0,916.7,33.6%,0,15(15%)/40(10%)/40(20%),MDD/勝率為估算值
2137,11:30-11:45,0.0,858.0,33.6%,0,15(15%)/40(10%)/45(20%),MDD/勝率為估算值
2140,11:30-11:45,0.0,948.2,32.7%,0,15(15%)/40(10%)/50(20%),MDD/勝率為估算值
2143,11:30-11:45,0.0,953.4,33.6%,0,15(15%)/40(15%)/40(20%),MDD/勝率為估算值
2146,11:30-11:45,0.0,894.8,33.6%,0,15(15%)/40(15%)/45(20%),MDD/勝率為估算值
2149,11:30-11:45,0.0,982.0,32.7%,0,15(15%)/40(15%)/50(20%),MDD/勝率為估算值
2152,11:30-11:45,0.0,992.9,33.6%,0,15(15%)/40(20%)/40(20%),MDD/勝率為估算值
2155,11:30-11:45,0.0,934.2,33.6%,0,15(15%)/40(20%)/45(20%),MDD/勝率為估算值
2158,11:30-11:45,0.0,1018.5,32.7%,0,15(15%)/40(20%)/50(20%),MDD/勝率為估算值
2161,11:30-11:45,0.0,891.7,35.5%,0,15(20%)/25(10%)/40(20%),MDD/勝率為估算值
2164,11:30-11:45,0.0,828.4,35.5%,0,15(20%)/25(10%)/45(20%),MDD/勝率為估算值
2167,11:30-11:45,0.0,890.5,34.5%,0,15(20%)/25(10%)/50(20%),MDD/勝率為估算值
2170,11:30-11:45,0.0,915.0,35.5%,0,15(20%)/25(15%)/40(20%),MDD/勝率為估算值
2173,11:30-11:45,0.0,851.8,35.5%,0,15(20%)/25(15%)/45(20%),MDD/勝率為估算值
2176,11:30-11:45,0.0,912.1,34.5%,0,15(20%)/25(15%)/50(20%),MDD/勝率為估算值
2179,11:30-11:45,0.0,939.8,36.6%,0,15(20%)/25(20%)/40(20%),MDD/勝率為估算值
2182,11:30-11:45,0.0,876.6,36.6%,0,15(20%)/25(20%)/45(20%),MDD/勝率為估算值
2185,11:30-11:45,0.0,935.6,35.6%,0,15(20%)/25(20%)/50(20%),MDD/勝率為估算值
2188,11:30-11:45,0.0,863.5,35.5%,0,15(20%)/30(10%)/40(20%),MDD/勝率為估算值
2191,11:30-11:45,0.0,803.1,35.5%,0,15(20%)/30(10%)/45(20%),MDD/勝率為估算值
2194,11:30-11:45,0.0,890.3,34.5%,0,15(20%)/30(10%)/50(20%),MDD/勝率為估算值
2197,11:30-11:45,0.0,893.4,35.5%,0,15(20%)/30(15%)/40(20%),MDD/勝率為估算值
2200,11:30-11:45,0.0,833.1,35.5%,0,15(20%)/30(15%)/45(20%),MDD/勝率為估算值
2203,11:30-11:45,0.0,917.3,34.5%,0,15(20%)/30(15%)/50(20%),MDD/勝率為估算值
2206,11:30-11:45,0.0,923.9,36.2%,0,15(20%)/30(20%)/40(20%),MDD/勝率為估算值
2209,11:30-11:45,0.0,863.6,36.2%,0,15(20%)/30(20%)/45(20%),MDD/勝率為估算值
2212,11:30-11:45,0.0,944.9,35.3%,0,15(20%)/30(20%)/50(20%),MDD/勝率為估算值
2215,11:30-11:45,0.0,966.7,33.6%,0,15(20%)/35(10%)/40(20%),MDD/勝率為估算值
2218,11:30-11:45,0.0,908.0,33.6%,0,15(20%)/35(10%)/45(20%),MDD/勝率為估算值
2221,11:30-11:45,0.0,997.2,32.7%,0,15(20%)/35(10%)/50(20%),MDD/勝率為估算值
2224,11:30-11:45,0.0,1002.1,33.6%,0,15(20%)/35(15%)/40(20%),MDD/勝率為估算值
2227,11:30-11:45,0.0,943.5,33.6%,0,15(20%)/35(15%)/45(20%),MDD/勝率為估算值
2230,11:30-11:45,0.0,1029.6,32.7%,0,15(20%)/35(15%)/50(20%),MDD/勝率為估算值
2233,11:30-11:45,0.0,1039.4,33.6%,0,15(20%)/35(20%)/40(20%),MDD/勝率為估算值
2236,11:30-11:45,0.0,980.7,33.6%,0,15(20%)/35(20%)/45(20%),MDD/勝率為估算值
2239,11:30-11:45,0.0,1063.9,32.7%,0,15(20%)/35(20%)/50(20%),MDD/勝率為估算值
2242,11:30-11:45,0.0,948.5,32.7%,0,15(20%)/40(10%)/40(20%),MDD/勝率為估算值
2245,11:30-11:45,0.0,889.9,32.7%,0,15(20%)/40(10%)/45(20%),MDD/勝率為估算值
2248,11:30-11:45,0.0,979.0,31.8%,0,15(20%)/40(10%)/50(20%),MDD/勝率為估算值
2251,11:30-11:45,0.0,985.3,32.7%,0,15(20%)/40(15%)/40(20%),MDD/勝率為估算值
2254,11:30-11:45,0.0,926.6,32.7%,0,15(20%)/40(15%)/45(20%),MDD/勝率為估算值
2257,11:30-11:45,0.0,1012.8,31.8%,0,15(20%)/40(15%)/50(20%),MDD/勝率為估算值
2260,11:30-11:45,0.0,1024.7,32.7%,0,15(20%)/40(20%)/40(20%),MDD/勝率為估算值
2263,11:30-11:45,0.0,966.1,32.7%,0,15(20%)/40(20%)/45(20%),MDD/勝率為估算值
2265,11:30-11:45,0.0,593.6,32.4%,76,15(20%)/40(20%)/45(20%),MDD/勝率為估算值
2266,11:30-11:45,0.0,1049.3,31.8%,0,15(20%)/40(20%)/50(20%),MDD/勝率為估算值
2269,11:30-11:45,0.0,674.0,40.7%,0,20(10%)/25(10%)/40(20%),MDD/勝率為估算值
2272,11:30-11:45,0.0,610.7,40.7%,0,20(10%)/25(10%)/45(20%),MDD/勝率為估算值
2275,11:30-11:45,0.0,658.4,40.2%,0,20(10%)/25(10%)/50(20%),MDD/勝率為估算值
2278,11:30-11:45,0.0,730.3,42.7%,0,20(10%)/25(15%)/40(20%),MDD/勝率為估算值
2281,11:30-11:45,0.0,667.0,42.7%,0,20(10%)/25(15%)/45(20%),MDD/勝率為估算值
2284,11:30-11:45,0.0,713.0,42.7%,0,20(10%)/25(15%)/50(20%),MDD/勝率為估算值
2287,11:30-11:45,0.0,757.1,42.7%,0,20(10%)/25(20%)/40(20%),MDD/勝率為估算值
2290,11:30-11:45,0.0,693.8,42.7%,0,20(10%)/25(20%)/45(20%),MDD/勝率為估算值
2293,11:30-11:45,0.0,738.4,42.7%,0,20(10%)/25(20%)/50(20%),MDD/勝率為估算值
2296,11:30-11:45,0.0,686.1,39.0%,0,20(10%)/30(10%)/40(20%),MDD/勝率為估算值
2299,11:30-11:45,0.0,625.8,39.0%,0,20(10%)/30(10%)/45(20%),MDD/勝率為估算值
2302,11:30-11:45,0.0,656.5,39.0%,0,20(10%)/30(10%)/50(20%),MDD/勝率為估算值
2305,11:30-11:45,0.0,750.4,40.0%,0,20(10%)/30(15%)/40(20%),MDD/勝率為估算值
2308,11:30-11:45,0.0,690.0,40.0%,0,20(10%)/30(15%)/45(20%),MDD/勝率為估算值
2311,11:30-11:45,0.0,788.1,39.1%,0,20(10%)/30(15%)/50(20%),MDD/勝率為估算值
2314,11:30-11:45,0.0,785.5,40.0%,0,20(10%)/30(20%)/40(20%),MDD/勝率為估算值
2317,11:30-11:45,0.0,725.2,40.0%,0,20(10%)/30(20%)/45(20%),MDD/勝率為估算值
2320,11:30-11:45,0.0,820.2,39.1%,0,20(10%)/30(20%)/50(20%),MDD/勝率為估算值
2323,11:30-11:45,0.0,848.8,35.5%,0,20(10%)/35(10%)/40(20%),MDD/勝率為估算值
2326,11:30-11:45,0.0,790.1,35.5%,0,20(10%)/35(10%)/45(20%),MDD/勝率為估算值
2329,11:30-11:45,0.0,822.8,35.5%,0,20(10%)/35(10%)/50(20%),MDD/勝率為估算值
2332,11:30-11:45,0.0,887.7,35.5%,0,20(10%)/35(15%)/40(20%),MDD/勝率為估算值
2335,11:30-11:45,0.0,829.0,35.5%,0,20(10%)/35(15%)/45(20%),MDD/勝率為估算值
2338,11:30-11:45,0.0,929.0,34.5%,0,20(10%)/35(15%)/50(20%),MDD/勝率為估算值
2341,11:30-11:45,0.0,928.4,35.5%,0,20(10%)/35(20%)/40(20%),MDD/勝率為估算值
2344,11:30-11:45,0.0,869.8,35.5%,0,20(10%)/35(20%)/45(20%),MDD/勝率為估算值
2347,11:30-11:45,0.0,966.7,34.5%,0,20(10%)/35(20%)/50(20%),MDD/勝率為估算值
2350,11:30-11:45,0.0,847.1,34.5%,0,20(10%)/40(10%)/40(20%),MDD/勝率為估算值
2353,11:30-11:45,0.0,788.5,34.5%,0,20(10%)/40(10%)/45(20%),MDD/勝率為估算值
2356,11:30-11:45,0.0,821.2,34.5%,0,20(10%)/40(10%)/50(20%),MDD/勝率為估算值
2359,11:30-11:45,0.0,883.9,34.5%,0,20(10%)/40(15%)/40(20%),MDD/勝率為估算值
2362,11:30-11:45,0.0,825.2,34.5%,0,20(10%)/40(15%)/45(20%),MDD/勝率為估算值
2365,11:30-11:45,0.0,925.2,33.6%,0,20(10%)/40(15%)/50(20%),MDD/勝率為估算值
2368,11:30-11:45,0.0,923.3,34.5%,0,20(10%)/40(20%)/40(20%),MDD/勝率為估算值
2371,11:30-11:45,0.0,864.7,34.5%,0,20(10%)/40(20%)/45(20%),MDD/勝率為估算值
2374,11:30-11:45,0.0,961.6,33.6%,0,20(10%)/40(20%)/50(20%),MDD/勝率為估算值
2377,11:30-11:45,0.0,704.2,39.1%,0,20(15%)/25(10%)/40(20%),MDD/勝率為估算值
2380,11:30-11:45,0.0,640.9,39.1%,0,20(15%)/25(10%)/45(20%),MDD/勝率為估算值
2383,11:30-11:45,0.0,688.6,38.2%,0,20(15%)/25(10%)/50(20%),MDD/勝率為估算值
2386,11:30-11:45,0.0,760.4,40.2%,0,20(15%)/25(15%)/40(20%),MDD/勝率為估算值
2389,11:30-11:45,0.0,697.2,40.2%,0,20(15%)/25(15%)/45(20%),MDD/勝率為估算值
2392,11:30-11:45,0.0,743.2,39.7%,0,20(15%)/25(15%)/50(20%),MDD/勝率為估算值
2395,11:30-11:45,0.0,787.3,42.7%,0,20(15%)/25(20%)/40(20%),MDD/勝率為估算值
2398,11:30-11:45,0.0,724.0,42.7%,0,20(15%)/25(20%)/45(20%),MDD/勝率為估算值
2401,11:30-11:45,0.0,768.6,42.7%,0,20(15%)/25(20%)/50(20%),MDD/勝率為估算值
2404,11:30-11:45,0.0,714.4,38.2%,0,20(15%)/30(10%)/40(20%),MDD/勝率為估算值
2407,11:30-11:45,0.0,654.1,38.2%,0,20(15%)/30(10%)/45(20%),MDD/勝率為估算值
2410,11:30-11:45,0.0,753.4,37.3%,0,20(15%)/30(10%)/50(20%),MDD/勝率為估算值
2413,11:30-11:45,0.0,778.7,38.4%,0,20(15%)/30(15%)/40(20%),MDD/勝率為估算值
2416,11:30-11:45,0.0,718.3,38.4%,0,20(15%)/30(15%)/45(20%),MDD/勝率為估算值
2419,11:30-11:45,0.0,815.0,37.5%,0,20(15%)/30(15%)/50(20%),MDD/勝率為估算值
2422,11:30-11:45,0.0,824.7,40.0%,0,20(15%)/30(20%)/40(20%),MDD/勝率為估算值
2425,11:30-11:45,0.0,764.3,40.0%,0,20(15%)/30(20%)/45(20%),MDD/勝率為估算值
2428,11:30-11:45,0.0,858.0,39.1%,0,20(15%)/30(20%)/50(20%),MDD/勝率為估算值
2431,11:30-11:45,0.0,898.6,35.5%,0,20(15%)/35(10%)/40(20%),MDD/勝率為估算值
2434,11:30-11:45,0.0,839.9,35.5%,0,20(15%)/35(10%)/45(20%),MDD/勝率為估算值
2437,11:30-11:45,0.0,941.2,34.5%,0,20(15%)/35(10%)/50(20%),MDD/勝率為估算值
2440,11:30-11:45,0.0,937.5,35.5%,0,20(15%)/35(15%)/40(20%),MDD/勝率為估算值
2443,11:30-11:45,0.0,878.9,35.5%,0,20(15%)/35(15%)/45(20%),MDD/勝率為估算值
2446,11:30-11:45,0.0,977.4,34.5%,0,20(15%)/35(15%)/50(20%),MDD/勝率為估算值
2449,11:30-11:45,0.0,989.1,35.5%,0,20(15%)/35(20%)/40(20%),MDD/勝率為估算值
2452,11:30-11:45,0.0,930.4,35.5%,0,20(15%)/35(20%)/45(20%),MDD/勝率為估算值
2455,11:30-11:45,0.0,1026.0,34.5%,0,20(15%)/35(20%)/50(20%),MDD/勝率為估算值
2458,11:30-11:45,0.0,894.1,35.5%,0,20(15%)/40(10%)/40(20%),MDD/勝率為估算值
2461,11:30-11:45,0.0,835.4,35.5%,0,20(15%)/40(10%)/45(20%),MDD/勝率為估算值
2464,11:30-11:45,0.0,936.6,34.5%,0,20(15%)/40(10%)/50(20%),MDD/勝率為估算值
2467,11:30-11:45,0.0,930.8,35.5%,0,20(15%)/40(15%)/40(20%),MDD/勝率為估算值
2470,11:30-11:45,0.0,872.2,35.5%,0,20(15%)/40(15%)/45(20%),MDD/勝率為估算值
2473,11:30-11:45,0.0,970.7,34.5%,0,20(15%)/40(15%)/50(20%),MDD/勝率為估算值
2476,11:30-11:45,0.0,970.3,35.5%,0,20(15%)/40(20%)/40(20%),MDD/勝率為估算值
2479,11:30-11:45,0.0,911.6,35.5%,0,20(15%)/40(20%)/45(20%),MDD/勝率為估算值
2482,11:30-11:45,0.0,1007.2,34.5%,0,20(15%)/40(20%)/50(20%),MDD/勝率為估算值
2485,11:30-11:45,0.0,759.8,38.2%,0,20(20%)/25(10%)/40(20%),MDD/勝率為估算值
2488,11:30-11:45,0.0,696.5,38.2%,0,20(20%)/25(10%)/45(20%),MDD/勝率為估算值
2491,11:30-11:45,0.0,744.2,37.3%,0,20(20%)/25(10%)/50(20%),MDD/勝率為估算值
2494,11:30-11:45,0.0,816.1,37.3%,0,20(20%)/25(15%)/40(20%),MDD/勝率為估算值
2497,11:30-11:45,0.0,752.8,37.3%,0,20(20%)/25(15%)/45(20%),MDD/勝率為估算值
2500,11:30-11:45,0.0,798.8,36.4%,0,20(20%)/25(15%)/50(20%),MDD/勝率為估算值
2503,11:30-11:45,0.0,869.8,38.3%,0,20(20%)/25(20%)/40(20%),MDD/勝率為估算值
2506,11:30-11:45,0.0,806.5,38.3%,0,20(20%)/25(20%)/45(20%),MDD/勝率為估算值
2509,11:30-11:45,0.0,851.1,37.7%,0,20(20%)/25(20%)/50(20%),MDD/勝率為估算值
2512,11:30-11:45,0.0,768.1,37.3%,0,20(20%)/30(10%)/40(20%),MDD/勝率為估算值
2515,11:30-11:45,0.0,707.8,37.3%,0,20(20%)/30(10%)/45(20%),MDD/勝率為估算值
2518,11:30-11:45,0.0,805.7,36.4%,0,20(20%)/30(10%)/50(20%),MDD/勝率為估算值
2521,11:30-11:45,0.0,832.4,36.4%,0,20(20%)/30(15%)/40(20%),MDD/勝率為估算值
2524,11:30-11:45,0.0,772.1,36.4%,0,20(20%)/30(15%)/45(20%),MDD/勝率為估算值
2527,11:30-11:45,0.0,867.0,35.5%,0,20(20%)/30(15%)/50(20%),MDD/勝率為估算值
2530,11:30-11:45,0.0,877.1,37.5%,0,20(20%)/30(20%)/40(20%),MDD/勝率為估算值
2533,11:30-11:45,0.0,816.7,37.5%,0,20(20%)/30(20%)/45(20%),MDD/勝率為估算值
2536,11:30-11:45,0.0,908.7,36.6%,0,20(20%)/30(20%)/50(20%),MDD/勝率為估算值
2538,11:30-11:45,0.0,0.0,0.0%,0,20(20%)/30(20%)/50(20%),MDD/勝率為估算值
2539,11:30-11:45,0.0,0.0,0.0%,0,20(20%)/35(10%)/40(20%),MDD/勝率為估算值
2540,11:30-11:45,0.0,0.0,0.0%,0,20(20%)/35(10%)/40(20%),MDD/勝率為估算值
2541,11:30-11:45,0.0,0.0,0.0%,0,20(20%)/35(10%)/40(20%),MDD/勝率為估算值
2542,11:30-11:45,0.0,0.0,0.0%,0,20(20%)/35(10%)/45(20%),MDD/勝率為估算值
2543,11:30-11:45,0.0,0.0,0.0%,0,20(20%)/35(10%)/45(20%),MDD/勝率為估算值
2544,11:30-11:45,0.0,0.0,0.0%,0,20(20%)/35(10%)/45(20%),MDD/勝率為估算值
2545,11:30-11:45,0.0,0.0,0.0%,0,20(20%)/35(10%)/50(20%),MDD/勝率為估算值
2546,11:30-11:45,0.0,0.0,0.0%,0,20(20%)/35(10%)/50(20%),MDD/勝率為估算值
2547,11:30-11:45,0.0,0.0,0.0%,0,20(20%)/35(10%)/50(20%),MDD/勝率為估算值
2548,11:30-11:45,0.0,0.0,0.0%,0,20(20%)/35(15%)/40(20%),MDD/勝率為估算值
2549,11:30-11:45,0.0,0.0,0.0%,0,20(20%)/35(15%)/40(20%),MDD/勝率為估算值
2550,11:30-11:45,0.0,0.0,0.0%,0,20(20%)/35(15%)/40(20%),MDD/勝率為估算值
2551,11:30-11:45,0.0,0.0,0.0%,0,20(20%)/35(15%)/45(20%),MDD/勝率為估算值
2552,11:30-11:45,0.0,0.0,0.0%,0,20(20%)/35(15%)/45(20%),MDD/勝率為估算值
2553,11:30-11:45,0.0,0.0,0.0%,0,20(20%)/35(15%)/45(20%),MDD/勝率為估算值
2554,11:30-11:45,0.0,0.0,0.0%,0,20(20%)/35(15%)/50(20%),MDD/勝率為估算值
2555,11:30-11:45,0.0,0.0,0.0%,0,20(20%)/35(15%)/50(20%),MDD/勝率為估算值
2556,11:30-11:45,0.0,0.0,0.0%,0,20(20%)/35(15%)/50(20%),MDD/勝率為估算值
2557,11:30-11:45,0.0,0.0,0.0%,0,20(20%)/35(20%)/40(20%),MDD/勝率為估算值
2558,11:30-11:45,0.0,0.0,0.0%,0,20(20%)/35(20%)/40(20%),MDD/勝率為估算值
2559,11:30-11:45,0.0,0.0,0.0%,0,20(20%)/35(20%)/40(20%),MDD/勝率為估算值
2560,11:30-11:45,0.0,0.0,0.0%,0,20(20%)/35(20%)/45(20%),MDD/勝率為估算值
2561,11:30-11:45,0.0,0.0,0.0%,0,20(20%)/35(20%)/45(20%),MDD/勝率為估算值
2562,11:30-11:45,0.0,0.0,0.0%,0,20(20%)/35(20%)/45(20%),MDD/勝率為估算值
2563,11:30-11:45,0.0,0.0,0.0%,0,20(20%)/35(20%)/50(20%),MDD/勝率為估算值
2564,11:30-11:45,0.0,0.0,0.0%,0,20(20%)/35(20%)/50(20%),MDD/勝率為估算值
2565,11:30-11:45,0.0,0.0,0.0%,0,20(20%)/35(20%)/50(20%),MDD/勝率為估算值
2566,11:30-11:45,0.0,0.0,0.0%,0,20(20%)/40(10%)/40(20%),MDD/勝率為估算值
2567,11:30-11:45,0.0,0.0,0.0%,0,20(20%)/40(10%)/40(20%),MDD/勝率為估算值
2568,11:30-11:45,0.0,0.0,0.0%,0,20(20%)/40(10%)/40(20%),MDD/勝率為估算值
2569,11:30-11:45,0.0,0.0,0.0%,0,20(20%)/40(10%)/45(20%),MDD/勝率為估算值
2570,11:30-11:45,0.0,0.0,0.0%,0,20(20%)/40(10%)/45(20%),MDD/勝率為估算值
2571,11:30-11:45,0.0,0.0,0.0%,0,20(20%)/40(10%)/45(20%),MDD/勝率為估算值
2572,11:30-11:45,0.0,0.0,0.0%,0,20(20%)/40(10%)/50(20%),MDD/勝率為估算值
2573,11:30-11:45,0.0,0.0,0.0%,0,20(20%)/40(10%)/50(20%),MDD/勝率為估算值
2574,11:30-11:45,0.0,0.0,0.0%,0,20(20%)/40(10%)/50(20%),MDD/勝率為估算值
2575,11:30-11:45,0.0,0.0,0.0%,0,20(20%)/40(15%)/40(20%),MDD/勝率為估算值
2576,11:30-11:45,0.0,0.0,0.0%,0,20(20%)/40(15%)/40(20%),MDD/勝率為估算值
2577,11:30-11:45,0.0,0.0,0.0%,0,20(20%)/40(15%)/40(20%),MDD/勝率為估算值
2578,11:30-11:45,0.0,0.0,0.0%,0,20(20%)/40(15%)/45(20%),MDD/勝率為估算值
2579,11:30-11:45,0.0,0.0,0.0%,0,20(20%)/40(15%)/45(20%),MDD/勝率為估算值
2580,11:30-11:45,0.0,0.0,0.0%,0,20(20%)/40(15%)/45(20%),MDD/勝率為估算值
2581,11:30-11:45,0.0,0.0,0.0%,0,20(20%)/40(15%)/50(20%),MDD/勝率為估算值
2582,11:30-11:45,0.0,0.0,0.0%,0,20(20%)/40(15%)/50(20%),MDD/勝率為估算值
2583,11:30-11:45,0.0,0.0,0.0%,0,20(20%)/40(15%)/50(20%),MDD/勝率為估算值
2584,11:30-11:45,0.0,0.0,0.0%,0,20(20%)/40(20%)/40(20%),MDD/勝率為估算值
2585,11:30-11:45,0.0,0.0,0.0%,0,20(20%)/40(20%)/40(20%),MDD/勝率為估算值
2586,11:30-11:45,0.0,0.0,0.0%,0,20(20%)/40(20%)/40(20%),MDD/勝率為估算值
2587,11:30-11:45,0.0,0.0,0.0%,0,20(20%)/40(20%)/45(20%),MDD/勝率為估算值
2588,11:30-11:45,0.0,0.0,0.0%,0,20(20%)/40(20%)/45(20%),MDD/勝率為估算值
2589,11:30-11:45,0.0,0.0,0.0%,0,20(20%)/40(20%)/45(20%),MDD/勝率為估算值
2590,11:30-11:45,0.0,0.0,0.0%,0,20(20%)/40(20%)/50(20%),MDD/勝率為估算值
2591,11:30-11:45,0.0,0.0,0.0%,0,20(20%)/40(20%)/50(20%),MDD/勝率為估算值
2592,11:30-11:45,0.0,0.0,0.0%,0,20(20%)/40(20%)/50(20%),MDD/勝率為估算值
2593,11:30-11:45,0.0,0.0,0.0%,0,25(10%)/25(10%)/40(20%),MDD/勝率為估算值
2594,11:30-11:45,0.0,0.0,0.0%,0,25(10%)/25(10%)/40(20%),MDD/勝率為估算值
2595,11:30-11:45,0.0,0.0,0.0%,0,25(10%)/25(10%)/40(20%),MDD/勝率為估算值
2596,11:30-11:45,0.0,0.0,0.0%,0,25(10%)/25(10%)/45(20%),MDD/勝率為估算值
2597,11:30-11:45,0.0,0.0,0.0%,0,25(10%)/25(10%)/45(20%),MDD/勝率為估算值
2598,11:30-11:45,0.0,0.0,0.0%,0,25(10%)/25(10%)/45(20%),MDD/勝率為估算值
2599,11:30-11:45,0.0,0.0,0.0%,0,25(10%)/25(10%)/50(20%),MDD/勝率為估算值
2600,11:30-11:45,0.0,0.0,0.0%,0,25(10%)/25(10%)/50(20%),MDD/勝率為估算值
2601,11:30-11:45,0.0,0.0,0.0%,0,25(10%)/25(10%)/50(20%),MDD/勝率為估算值
2602,11:30-11:45,0.0,0.0,0.0%,0,25(10%)/25(15%)/40(20%),MDD/勝率為估算值
2603,11:30-11:45,0.0,0.0,0.0%,0,25(10%)/25(15%)/40(20%),MDD/勝率為估算值
2604,11:30-11:45,0.0,0.0,0.0%,0,25(10%)/25(15%)/40(20%),MDD/勝率為估算值
2605,11:30-11:45,0.0,0.0,0.0%,0,25(10%)/25(15%)/45(20%),MDD/勝率為估算值
2606,11:30-11:45,0.0,0.0,0.0%,0,25(10%)/25(15%)/45(20%),MDD/勝率為估算值
2607,11:30-11:45,0.0,0.0,0.0%,0,25(10%)/25(15%)/45(20%),MDD/勝率為估算值
2608,11:30-11:45,0.0,0.0,0.0%,0,25(10%)/25(15%)/50(20%),MDD/勝率為估算值
2609,11:30-11:45,0.0,0.0,0.0%,0,25(10%)/25(15%)/50(20%),MDD/勝率為估算值
2610,11:30-11:45,0.0,0.0,0.0%,0,25(10%)/25(15%)/50(20%),MDD/勝率為估算值
2611,11:30-11:45,0.0,0.0,0.0%,0,25(10%)/25(20%)/40(20%),MDD/勝率為估算值
2612,11:30-11:45,0.0,0.0,0.0%,0,25(10%)/25(20%)/40(20%),MDD/勝率為估算值
2613,11:30-11:45,0.0,0.0,0.0%,0,25(10%)/25(20%)/40(20%),MDD/勝率為估算值
2614,11:30-11:45,0.0,0.0,0.0%,0,25(10%)/25(20%)/45(20%),MDD/勝率為估算值
2615,11:30-11:45,0.0,0.0,0.0%,0,25(10%)/25(20%)/45(20%),MDD/勝率為估算值
2616,11:30-11:45,0.0,0.0,0.0%,0,25(10%)/25(20%)/45(20%),MDD/勝率為估算值
2617,11:30-11:45,0.0,0.0,0.0%,0,25(10%)/25(20%)/50(20%),MDD/勝率為估算值
2618,11:30-11:45,0.0,0.0,0.0%,0,25(10%)/25(20%)/50(20%),MDD/勝率為估算值
2619,11:30-11:45,0.0,0.0,0.0%,0,25(10%)/25(20%)/50(20%),MDD/勝率為估算值
2620,11:30-11:45,0.0,0.0,0.0%,0,25(10%)/30(10%)/40(20%),MDD/勝率為估算值
2621,11:30-11:45,0.0,0.0,0.0%,0,25(10%)/30(10%)/40(20%),MDD/勝率為估算值
2622,11:30-11:45,0.0,0.0,0.0%,0,25(10%)/30(10%)/40(20%),MDD/勝率為估算值
2623,11:30-11:45,0.0,0.0,0.0%,0,25(10%)/30(10%)/45(20%),MDD/勝率為估算值
2624,11:30-11:45,0.0,0.0,0.0%,0,25(10%)/30(10%)/45(20%),MDD/勝率為估算值
2625,11:30-11:45,0.0,0.0,0.0%,0,25(10%)/30(10%)/45(20%),MDD/勝率為估算值
2626,11:30-11:45,0.0,0.0,0.0%,0,25(10%)/30(10%)/50(20%),MDD/勝率為估算值
2627,11:30-11:45,0.0,0.0,0.0%,0,25(10%)/30(10%)/50(20%),MDD/勝率為估算值
2628,11:30-11:45,0.0,0.0,0.0%,0,25(10%)/30(10%)/50(20%),MDD/勝率為估算值
2629,11:30-11:45,0.0,0.0,0.0%,0,25(10%)/30(15%)/40(20%),MDD/勝率為估算值
2630,11:30-11:45,0.0,0.0,0.0%,0,25(10%)/30(15%)/40(20%),MDD/勝率為估算值
