實驗ID,時間區間,多方損益,多方MDD估算,多方勝率估算,多方交易次數,參數,備註
960,08:46-08:47,635.6,563.0,59.6%,76,25(15%)/40(20%)/40(20%),MDD/勝率為估算值
3163,10:00-10:02,631.6,787.0,51.5%,109,25(15%)/35(10%)/60(20%),MDD/勝率為估算值
3211,10:00-10:02,630.8,884.0,54.5%,109,25(15%)/40(15%)/40(20%),MDD/勝率為估算值
3049,10:00-10:02,629.7,814.0,53.5%,109,25(10%)/35(15%)/55(20%),MDD/勝率為估算值
2884,10:00-10:02,629.1,975.0,49.4%,109,20(15%)/45(15%)/60(20%),MDD/勝率為估算值
3181,10:00-10:02,628.9,811.0,56.5%,109,25(15%)/35(20%)/40(20%),MDD/勝率為估算值
2839,10:00-10:02,627.5,889.0,52.5%,109,20(15%)/40(15%)/50(20%),MDD/勝率為估算值
3199,10:00-10:02,624.3,981.0,52.5%,109,25(15%)/40(10%)/45(20%),MDD/勝率為估算值
628,08:46-08:47,622.9,810.0,56.0%,114,20(15%)/45(20%)/60(20%),MDD/勝率為估算值
3205,10:00-10:02,622.8,920.0,51.5%,109,25(15%)/40(10%)/55(20%),MDD/勝率為估算值
2875,10:00-10:02,621.8,1036.0,51.5%,109,20(15%)/45(15%)/45(20%),MDD/勝率為估算值
2995,10:00-10:02,614.0,1048.0,48.4%,109,20(20%)/45(10%)/55(20%),MDD/勝率為估算值
885,08:46-08:47,608.5,465.3,54.3%,76,25(15%)/35(10%)/40(20%),MDD/勝率為估算值
3154,10:00-10:02,607.3,876.0,53.5%,109,25(15%)/35(10%)/45(20%),MDD/勝率為估算值
2794,10:00-10:02,606.4,803.0,54.0%,108,20(15%)/35(15%)/50(20%),MDD/勝率為估算值
3052,10:00-10:02,605.7,788.0,52.5%,109,25(10%)/35(15%)/60(20%),MDD/勝率為估算值
270,08:46-08:47,605.0,292.0,53.6%,76,15(20%)/35(15%)/40(20%),MDD/勝率為估算值
522,08:46-08:47,602.5,332.8,54.3%,76,20(15%)/35(15%)/40(20%),MDD/勝率為估算值
2998,10:00-10:02,601.8,1022.0,47.4%,109,20(20%)/45(10%)/60(20%),MDD/勝率為估算值
2989,10:00-10:02,599.4,1095.0,49.4%,109,20(20%)/45(10%)/45(20%),MDD/勝率為估算值
1071,08:46-08:47,598.2,529.8,59.6%,76,25(20%)/40(15%)/40(20%),MDD/勝率為估算值
3208,10:00-10:02,597.8,890.0,50.5%,109,25(15%)/40(10%)/60(20%),MDD/勝率為估算值
2950,10:00-10:02,597.2,952.0,51.5%,109,20(20%)/40(10%)/50(20%),MDD/勝率為估算值
2986,10:00-10:02,597.0,918.0,50.5%,109,20(20%)/40(20%)/60(20%),MDD/勝率為估算值
54,08:46-08:47,596.2,221.3,50.3%,76,15(10%)/40(10%)/50(20%),MDD/勝率為估算值
2983,10:00-10:02,587.4,948.0,51.5%,109,20(20%)/40(20%)/55(20%),MDD/勝率為估算值
3286,10:00-10:02,587.4,825.0,52.5%,109,25(20%)/35(10%)/55(20%),MDD/勝率為估算值
3100,10:00-10:02,585.4,892.0,54.5%,109,25(10%)/40(20%)/40(20%),MDD/勝率為估算值
3094,10:00-10:02,583.8,925.0,51.5%,109,25(10%)/40(15%)/55(20%),MDD/勝率為估算值
3088,10:00-10:02,583.2,987.0,52.5%,109,25(10%)/40(15%)/45(20%),MDD/勝率為估算值
2905,10:00-10:02,582.4,863.0,52.5%,109,20(20%)/35(10%)/50(20%),MDD/勝率為估算值
3043,10:00-10:02,579.5,879.0,54.5%,109,25(10%)/35(15%)/45(20%),MDD/勝率為估算值
2977,10:00-10:02,576.8,1013.0,52.5%,109,20(20%)/40(20%)/45(20%),MDD/勝率為估算值
6,08:46-08:47,576.0,225.8,52.9%,76,15(10%)/35(10%)/45(20%),MDD/勝率為估算值
2500,10:00-10:02,575.6,1210.0,48.4%,109,15(15%)/45(15%)/50(20%),MDD/勝率為估算值
754,08:46-08:47,574.8,813.0,55.5%,113,20(20%)/45(20%)/60(20%),MDD/勝率為估算值
2728,10:00-10:02,571.0,895.0,52.5%,109,20(10%)/40(20%)/50(20%),MDD/勝率為估算值
2386,10:00-10:02,568.9,1225.0,48.4%,109,15(10%)/45(20%)/50(20%),MDD/勝率為估算值
2683,10:00-10:02,567.6,804.0,54.5%,109,20(10%)/35(20%)/50(20%),MDD/勝率為估算值
3289,10:00-10:02,565.8,795.0,51.5%,109,25(20%)/35(10%)/60(20%),MDD/勝率為估算值
1042,08:46-08:47,564.8,739.0,63.4%,111,25(20%)/35(20%)/45(20%),MDD/勝率為估算值
1129,08:46-08:47,564.6,852.0,58.4%,113,25(20%)/45(20%)/55(20%),MDD/勝率為估算值
1006,08:46-08:47,564.3,902.0,56.0%,114,25(15%)/45(20%)/60(20%),MDD/勝率為估算值
2767,10:00-10:02,564.2,996.0,50.5%,109,20(10%)/45(20%)/55(20%),MDD/勝率為估算值
1426,09:30-09:32,562.0,827.0,49.2%,114,15(20%)/35(20%)/55(20%),MDD/勝率為估算值
3175,10:00-10:02,560.5,829.0,53.0%,108,25(15%)/35(15%)/55(20%),MDD/勝率為估算值
2740,10:00-10:02,560.2,999.0,50.5%,109,20(10%)/45(10%)/50(20%),MDD/勝率為估算值
3331,10:00-10:02,560.0,928.0,51.5%,109,25(20%)/40(10%)/55(20%),MDD/勝率為估算值
3337,10:00-10:02,559.9,896.0,54.5%,109,25(20%)/40(15%)/40(20%),MDD/勝率為估算值
3097,10:00-10:02,559.8,895.0,50.5%,109,25(10%)/40(15%)/60(20%),MDD/勝率為估算值
66,08:46-08:47,559.5,231.0,51.6%,76,15(10%)/40(15%)/45(20%),MDD/勝率為估算值
3325,10:00-10:02,558.8,990.0,52.5%,109,25(20%)/40(10%)/45(20%),MDD/勝率為估算值
1051,08:46-08:47,558.4,887.0,59.1%,108,25(20%)/35(20%)/60(20%),MDD/勝率為估算值
2770,10:00-10:02,557.8,983.0,49.4%,109,20(10%)/45(20%)/60(20%),MDD/勝率為估算值
648,08:46-08:47,556.6,327.2,54.3%,76,20(20%)/35(15%)/40(20%),MDD/勝率為估算值
177,08:46-08:47,556.0,217.7,51.0%,76,15(15%)/40(10%)/45(20%),MDD/勝率為估算值
429,08:46-08:47,555.5,276.0,51.6%,76,20(10%)/40(10%)/45(20%),MDD/勝率為估算值
3307,10:00-10:02,551.6,826.0,56.5%,109,25(20%)/35(20%)/40(20%),MDD/勝率為估算值
159,08:46-08:47,548.5,288.1,53.6%,76,15(15%)/35(20%)/40(20%),MDD/勝率為估算值
2626,10:00-10:02,546.9,1206.0,46.4%,109,15(20%)/45(15%)/50(20%),MDD/勝率為估算值
1123,08:46-08:47,546.2,720.0,60.8%,114,25(20%)/45(20%)/45(20%),MDD/勝率為估算值
2761,10:00-10:02,545.6,1044.0,51.5%,109,20(10%)/45(20%)/45(20%),MDD/勝率為估算值
3178,10:00-10:02,539.9,799.0,51.9%,108,25(15%)/35(15%)/60(20%),MDD/勝率為估算值
3334,10:00-10:02,538.4,898.0,50.5%,109,25(20%)/40(10%)/60(20%),MDD/勝率為估算值
2941,10:00-10:02,538.0,825.0,50.9%,108,20(20%)/35(20%)/60(20%),MDD/勝率為估算值
3064,10:00-10:02,537.6,828.0,53.5%,109,25(10%)/35(20%)/55(20%),MDD/勝率為估算值
3280,10:00-10:02,535.4,890.0,53.5%,109,25(20%)/35(10%)/45(20%),MDD/勝率為估算值
3124,10:00-10:02,535.2,1021.0,49.4%,109,25(10%)/45(10%)/60(20%),MDD/勝率為估算值
303,08:46-08:47,529.5,217.8,51.0%,76,15(20%)/40(10%)/45(20%),MDD/勝率為估算值
2938,10:00-10:02,528.4,855.0,51.9%,108,20(20%)/35(20%)/55(20%),MDD/勝率為估算值
2854,10:00-10:02,521.6,905.0,52.5%,109,20(15%)/40(20%)/50(20%),MDD/勝率為估算值
3220,10:00-10:02,521.0,935.0,51.5%,109,25(15%)/40(15%)/55(20%),MDD/勝率為估算值
2893,10:00-10:02,520.8,1006.0,50.5%,109,20(15%)/45(20%)/55(20%),MDD/勝率為估算值
3067,10:00-10:02,518.0,798.0,52.5%,109,25(10%)/35(20%)/60(20%),MDD/勝率為估算值
9,08:46-08:47,517.8,219.6,51.6%,76,15(10%)/35(10%)/50(20%),MDD/勝率為估算值
3214,10:00-10:02,517.8,998.0,52.5%,109,25(15%)/40(15%)/45(20%),MDD/勝率為估算值
2866,10:00-10:02,516.8,1009.0,50.5%,109,20(15%)/45(10%)/50(20%),MDD/勝率為估算值
285,08:46-08:47,516.4,283.8,53.6%,76,15(20%)/35(20%)/40(20%),MDD/勝率為估算值
2896,10:00-10:02,516.4,993.0,49.4%,109,20(15%)/45(20%)/60(20%),MDD/勝率為估算值
555,08:46-08:47,516.0,277.5,51.6%,76,20(15%)/40(10%)/45(20%),MDD/勝率為估算值
3226,10:00-10:02,514.5,906.0,54.5%,109,25(15%)/40(20%)/40(20%),MDD/勝率為估算值
2809,10:00-10:02,512.5,820.0,54.5%,109,20(15%)/35(20%)/50(20%),MDD/勝率為估算值
3007,10:00-10:02,512.2,1068.0,48.4%,109,20(20%)/45(15%)/55(20%),MDD/勝率為估算值
900,08:46-08:47,509.7,448.6,54.3%,76,25(15%)/35(15%)/40(20%),MDD/勝率為估算值
537,08:46-08:47,509.1,317.6,54.3%,76,20(15%)/35(20%)/40(20%),MDD/勝率為估算值
3169,10:00-10:02,507.6,894.0,54.0%,108,25(15%)/35(15%)/45(20%),MDD/勝率為估算值
1120,08:46-08:47,507.1,891.0,55.0%,114,25(20%)/45(15%)/60(20%),MDD/勝率為估算值
69,08:46-08:47,506.1,219.0,50.3%,76,15(10%)/40(15%)/50(20%),MDD/勝率為估算值
807,08:46-08:47,504.9,354.1,52.0%,75,25(10%)/40(10%)/45(20%),MDD/勝率為估算值
3010,10:00-10:02,504.9,1042.0,47.4%,109,20(20%)/45(15%)/60(20%),MDD/勝率為估算值
180,08:46-08:47,500.9,213.0,49.6%,76,15(15%)/40(10%)/50(20%),MDD/勝率為估算值
3223,10:00-10:02,500.4,905.0,50.5%,109,25(15%)/40(15%)/60(20%),MDD/勝率為估算值
3031,10:00-10:02,499.6,836.0,53.0%,108,25(10%)/35(10%)/50(20%),MDD/勝率為估算值
2887,10:00-10:02,499.5,1054.0,51.5%,109,20(15%)/45(20%)/45(20%),MDD/勝率為估算值
432,08:46-08:47,497.3,271.5,50.3%,76,20(10%)/40(10%)/50(20%),MDD/勝率為估算值
21,08:46-08:47,495.9,229.5,52.9%,76,15(10%)/35(15%)/45(20%),MDD/勝率為估算值
2965,10:00-10:02,495.4,970.0,51.5%,109,20(20%)/40(15%)/50(20%),MDD/勝率為估算值
3121,10:00-10:02,495.2,1047.0,49.4%,109,25(10%)/45(10%)/55(20%),MDD/勝率為估算值
3001,10:00-10:02,492.9,1116.0,49.4%,109,20(20%)/45(15%)/45(20%),MDD/勝率為估算值
3301,10:00-10:02,491.3,842.0,52.5%,109,25(20%)/35(15%)/55(20%),MDD/勝率為估算值
1086,08:46-08:47,491.2,517.8,59.6%,76,25(20%)/40(20%)/40(20%),MDD/勝率為估算值
3076,10:00-10:02,490.4,943.0,51.5%,109,25(10%)/40(10%)/50(20%),MDD/勝率為估算值
2920,10:00-10:02,486.3,881.0,52.5%,109,20(20%)/35(15%)/50(20%),MDD/勝率為估算值
3115,10:00-10:02,486.0,1087.0,50.5%,109,25(10%)/45(10%)/45(20%),MDD/勝率為估算值
3058,10:00-10:02,483.8,893.0,54.5%,109,25(10%)/35(20%)/45(20%),MDD/勝率為估算值
57,08:46-08:47,481.4,252.6,48.7%,75,15(10%)/40(10%)/55(20%),MDD/勝率為估算值
3109,10:00-10:02,480.6,940.0,51.5%,109,25(10%)/40(20%)/55(20%),MDD/勝率為估算值
3250,10:00-10:02,478.4,1031.0,49.4%,109,25(15%)/45(10%)/60(20%),MDD/勝率為估算值
306,08:46-08:47,477.5,213.3,49.6%,76,15(20%)/40(10%)/50(20%),MDD/勝率為估算值
384,08:46-08:47,477.1,283.5,52.9%,76,20(10%)/35(10%)/45(20%),MDD/勝率為估算值
681,08:46-08:47,476.4,279.3,51.6%,76,20(20%)/40(10%)/45(20%),MDD/勝率為估算值
3103,10:00-10:02,475.4,1005.0,52.5%,109,25(10%)/40(20%)/45(20%),MDD/勝率為估算值
3304,10:00-10:02,474.1,812.0,51.5%,109,25(20%)/35(15%)/60(20%),MDD/勝率為估算值
81,08:46-08:47,470.9,230.4,51.6%,76,15(10%)/40(20%)/45(20%),MDD/勝率為估算值
2932,10:00-10:02,469.2,920.0,53.0%,108,20(20%)/35(20%)/45(20%),MDD/勝率為估算值
3190,10:00-10:02,468.4,843.0,53.5%,109,25(15%)/35(20%)/55(20%),MDD/勝率為估算值
2512,10:00-10:02,463.6,1223.0,47.4%,109,15(15%)/45(20%)/50(20%),MDD/勝率為估算值
663,08:46-08:47,463.2,309.4,54.3%,76,20(20%)/35(20%)/40(20%),MDD/勝率為估算值
192,08:46-08:47,463.1,224.4,51.0%,76,15(15%)/40(15%)/45(20%),MDD/勝率為估算值
60,08:46-08:47,462.4,306.6,47.3%,75,15(10%)/40(10%)/60(20%),MDD/勝率為估算值
3112,10:00-10:02,461.0,910.0,50.5%,109,25(10%)/40(20%)/60(20%),MDD/勝率為估算值
558,08:46-08:47,460.9,273.0,50.3%,76,20(15%)/40(10%)/50(20%),MDD/勝率為估算值
1011,08:46-08:47,460.0,412.3,54.3%,76,25(20%)/35(10%)/40(20%),MDD/勝率為估算值
3346,10:00-10:02,458.1,944.0,51.5%,109,25(20%)/40(15%)/55(20%),MDD/勝率為估算值
444,08:46-08:47,457.8,282.9,51.6%,76,20(10%)/40(15%)/45(20%),MDD/勝率為估算值
2752,10:00-10:02,455.6,1017.0,50.5%,109,20(10%)/45(15%)/50(20%),MDD/勝率為估算值
3193,10:00-10:02,452.2,813.0,52.5%,109,25(15%)/35(20%)/60(20%),MDD/勝率為估算值
3340,10:00-10:02,452.2,1008.0,52.5%,109,25(20%)/40(15%)/45(20%),MDD/勝率為估算值
810,08:46-08:47,446.7,331.6,50.7%,75,25(10%)/40(10%)/50(20%),MDD/勝率為估算值
3352,10:00-10:02,443.6,918.0,54.5%,109,25(20%)/40(20%)/40(20%),MDD/勝率為估算值
24,08:46-08:47,442.6,225.0,51.6%,76,15(10%)/35(15%)/50(20%),MDD/勝率為估算值
3349,10:00-10:02,440.9,914.0,50.5%,109,25(20%)/40(15%)/60(20%),MDD/勝率為估算值
15,08:46-08:47,440.4,303.3,48.7%,75,15(10%)/35(10%)/60(20%),MDD/勝率為估算值
933,08:46-08:47,440.4,339.2,51.6%,76,25(15%)/40(10%)/45(20%),MDD/勝率為估算值
3247,10:00-10:02,438.4,1057.0,49.4%,109,25(15%)/45(10%)/55(20%),MDD/勝率為估算值
318,08:46-08:47,436.6,224.7,51.0%,76,15(20%)/40(15%)/45(20%),MDD/勝率為估算值
3295,10:00-10:02,435.7,907.0,53.5%,109,25(20%)/35(15%)/45(20%),MDD/勝率為估算值
2638,10:00-10:02,434.8,1219.0,46.4%,109,15(20%)/45(20%)/50(20%),MDD/勝率為估算值
3136,10:00-10:02,433.4,1040.0,49.4%,109,25(10%)/45(15%)/60(20%),MDD/勝率為估算值
3157,10:00-10:02,430.4,850.0,52.5%,109,25(15%)/35(10%)/50(20%),MDD/勝率為估算值
3202,10:00-10:02,427.6,955.0,51.5%,109,25(15%)/40(10%)/50(20%),MDD/勝率為估算值
3241,10:00-10:02,426.5,1098.0,50.5%,109,25(15%)/45(10%)/45(20%),MDD/勝率為估算值
684,08:46-08:47,424.4,274.8,50.3%,76,20(20%)/40(10%)/50(20%),MDD/勝率為估算值
84,08:46-08:47,422.3,225.9,50.3%,76,15(10%)/40(20%)/50(20%),MDD/勝率為估算值
3376,10:00-10:02,421.6,1040.0,48.4%,109,25(20%)/45(10%)/60(20%),MDD/勝率為估算值
387,08:46-08:47,418.9,279.0,52.0%,76,20(10%)/35(10%)/50(20%),MDD/勝率為估算值
570,08:46-08:47,418.2,284.4,51.6%,76,20(15%)/40(15%)/45(20%),MDD/勝率為估算值
3235,10:00-10:02,417.8,951.0,51.5%,109,25(15%)/40(20%)/55(20%),MDD/勝率為估算值
36,08:46-08:47,415.9,235.5,52.9%,76,15(10%)/35(20%)/45(20%),MDD/勝率為估算值
12,08:46-08:47,415.2,257.4,50.0%,75,15(10%)/35(10%)/55(20%),MDD/勝率為估算值
195,08:46-08:47,412.8,219.9,49.6%,76,15(15%)/40(15%)/50(20%),MDD/勝率為估算值
2878,10:00-10:02,412.2,1027.0,50.5%,109,20(15%)/45(15%)/50(20%),MDD/勝率為估算值
3184,10:00-10:02,411.9,908.0,54.5%,109,25(15%)/35(20%)/45(20%),MDD/勝率為估算值
915,08:46-08:47,410.9,424.8,54.3%,76,25(15%)/35(20%)/40(20%),MDD/勝率為估算值
3229,10:00-10:02,409.9,1016.0,52.5%,109,25(15%)/40(20%)/45(20%),MDD/勝率為估算值
447,08:46-08:47,404.4,278.4,50.3%,76,20(10%)/40(15%)/50(20%),MDD/勝率為估算值
3046,10:00-10:02,403.5,853.0,53.5%,109,25(10%)/35(15%)/50(20%),MDD/勝率為估算值
822,08:46-08:47,401.8,340.5,52.3%,76,25(10%)/40(15%)/45(20%),MDD/勝率為估算值
3238,10:00-10:02,401.6,921.0,50.5%,109,25(15%)/40(20%)/60(20%),MDD/勝率為估算值
72,08:46-08:47,400.6,258.0,49.0%,76,15(10%)/40(15%)/55(20%),MDD/勝率為估算值
3019,10:00-10:02,397.4,1088.0,48.4%,109,20(20%)/45(20%)/55(20%),MDD/勝率為估算值
3022,10:00-10:02,395.0,1062.0,47.4%,109,20(20%)/45(20%)/60(20%),MDD/勝率為估算值
399,08:46-08:47,394.3,288.9,52.9%,76,20(10%)/35(15%)/45(20%),MDD/勝率為估算值
3133,10:00-10:02,393.4,1066.0,49.4%,109,25(10%)/45(15%)/55(20%),MDD/勝率為估算值
2980,10:00-10:02,392.2,987.0,51.5%,109,20(20%)/40(20%)/50(20%),MDD/勝率為估算值
93,08:46-08:47,391.1,210.6,49.6%,76,15(10%)/45(10%)/45(20%),MDD/勝率為估算值
321,08:46-08:47,389.4,220.2,49.6%,76,15(20%)/40(15%)/50(20%),MDD/勝率為估算值
3091,10:00-10:02,388.6,961.0,51.5%,109,25(10%)/40(15%)/50(20%),MDD/勝率為估算值
183,08:46-08:47,388.1,252.3,47.6%,76,15(15%)/40(10%)/55(20%),MDD/勝率為估算值
2992,10:00-10:02,387.8,1086.0,48.4%,109,20(20%)/45(10%)/50(20%),MDD/勝率為估算值
75,08:46-08:47,386.8,310.2,47.6%,76,15(10%)/40(15%)/60(20%),MDD/勝率為估算值
936,08:46-08:47,385.4,333.3,50.3%,76,25(15%)/40(10%)/50(20%),MDD/勝率為估算值
435,08:46-08:47,382.5,334.5,48.7%,75,20(10%)/40(10%)/55(20%),MDD/勝率為估算值
3373,10:00-10:02,381.6,1066.0,48.4%,109,25(20%)/45(10%)/55(20%),MDD/勝率為估算值
3127,10:00-10:02,379.5,1108.0,50.5%,109,25(10%)/45(15%)/45(20%),MDD/勝率為估算值
696,08:46-08:47,378.7,286.2,51.6%,76,20(20%)/40(15%)/45(20%),MDD/勝率為估算值
30,08:46-08:47,377.4,306.0,49.0%,76,15(10%)/35(15%)/60(20%),MDD/勝率為估算值
207,08:46-08:47,376.6,231.3,51.0%,76,15(15%)/40(20%)/45(20%),MDD/勝率為估算值
393,08:46-08:47,375.7,385.2,49.4%,74,20(10%)/35(10%)/60(20%),MDD/勝率為估算值
3013,10:00-10:02,373.4,1136.0,49.4%,109,20(20%)/45(20%)/45(20%),MDD/勝率為估算值
186,08:46-08:47,371.1,305.4,46.3%,76,15(15%)/40(10%)/60(20%),MDD/勝率為估算值
219,08:46-08:47,368.2,210.6,49.6%,76,15(15%)/45(10%)/45(20%),MDD/勝率為估算值
573,08:46-08:47,367.9,279.9,50.3%,76,20(15%)/40(15%)/50(20%),MDD/勝率為估算值
39,08:46-08:47,367.3,231.0,51.6%,76,15(10%)/35(20%)/50(20%),MDD/勝率為估算值
3367,10:00-10:02,367.0,1108.0,49.4%,109,25(20%)/45(10%)/45(20%),MDD/勝率為估算值
309,08:46-08:47,366.9,252.3,47.6%,76,15(20%)/40(10%)/55(20%),MDD/勝率為估算值
459,08:46-08:47,366.5,289.8,51.6%,76,20(10%)/40(20%)/45(20%),MDD/勝率為估算值
3328,10:00-10:02,364.8,964.0,51.5%,109,25(20%)/40(10%)/50(20%),MDD/勝率為估算值
471,08:46-08:47,363.3,263.4,50.3%,76,20(10%)/45(10%)/45(20%),MDD/勝率為估算值
1026,08:46-08:47,363.2,382.6,54.3%,76,25(20%)/35(15%)/40(20%),MDD/勝率為估算值
3283,10:00-10:02,361.2,864.0,52.5%,109,25(20%)/35(10%)/50(20%),MDD/勝率為估算值
1132,08:46-08:47,360.6,902.0,55.5%,113,25(20%)/45(20%)/60(20%),MDD/勝率為估算值
3361,10:00-10:02,355.0,960.0,51.5%,109,25(20%)/40(20%)/55(20%),MDD/勝率為估算值
762,08:46-08:47,354.9,337.8,53.1%,74,25(10%)/35(10%)/45(20%),MDD/勝率為估算值
312,08:46-08:47,351.7,304.2,46.3%,76,15(20%)/40(10%)/60(20%),MDD/勝率為估算值
333,08:46-08:47,350.2,231.6,51.0%,76,15(20%)/40(20%)/45(20%),MDD/勝率為估算值
27,08:46-08:47,348.8,261.3,50.3%,76,15(10%)/35(15%)/55(20%),MDD/勝率為估算值
825,08:46-08:47,348.4,336.0,51.0%,76,25(10%)/40(15%)/50(20%),MDD/勝率為估算值
561,08:46-08:47,348.1,336.0,48.3%,76,20(15%)/40(10%)/55(20%),MDD/勝率為估算值
345,08:46-08:47,345.4,210.6,49.6%,76,15(20%)/45(10%)/45(20%),MDD/勝率為估算值
3355,10:00-10:02,344.4,1025.0,52.5%,109,25(20%)/40(20%)/45(20%),MDD/勝率為估算值
3364,10:00-10:02,342.2,930.0,50.5%,109,25(20%)/40(20%)/60(20%),MDD/勝率為估算值
402,08:46-08:47,340.9,284.4,52.3%,76,20(10%)/35(15%)/50(20%),MDD/勝率為估算值
2764,10:00-10:02,338.0,1035.0,50.5%,109,20(10%)/45(20%)/50(20%),MDD/勝率為估算值
948,08:46-08:47,337.4,343.8,52.0%,75,25(15%)/40(15%)/45(20%),MDD/勝率為估算值
3259,10:00-10:02,336.6,1076.0,49.4%,109,25(15%)/45(15%)/55(20%),MDD/勝率為估算值
438,08:46-08:47,334.7,388.5,47.3%,75,20(10%)/40(10%)/60(20%),MDD/勝率為估算值
3172,10:00-10:02,334.3,868.0,53.0%,108,25(15%)/35(15%)/50(20%),MDD/勝率為估算值
96,08:46-08:47,332.9,210.6,48.3%,76,15(10%)/45(10%)/50(20%),MDD/勝率為估算值
699,08:46-08:47,331.5,281.7,50.3%,76,20(20%)/40(15%)/50(20%),MDD/勝率為估算值
210,08:46-08:47,331.1,226.8,49.6%,76,15(15%)/40(20%)/50(20%),MDD/勝率為估算值
585,08:46-08:47,326.9,291.3,51.6%,76,20(15%)/40(20%)/45(20%),MDD/勝率為估算值
87,08:46-08:47,326.1,263.7,49.0%,76,15(10%)/40(20%)/55(20%),MDD/勝率為估算值
3217,10:00-10:02,325.8,972.0,51.5%,109,25(15%)/40(15%)/50(20%),MDD/勝率為估算值
3253,10:00-10:02,320.0,1119.0,50.5%,109,25(15%)/45(15%)/45(20%),MDD/勝率為估算值
462,08:46-08:47,317.9,285.3,50.3%,76,20(10%)/40(20%)/50(20%),MDD/勝率為估算值
90,08:46-08:47,317.5,314.4,47.6%,76,15(10%)/40(20%)/60(20%),MDD/勝率為估算值
390,08:46-08:47,316.3,339.3,50.4%,75,20(10%)/35(10%)/55(20%),MDD/勝率為估算值
45,08:46-08:47,314.5,309.9,49.0%,76,15(10%)/35(20%)/60(20%),MDD/勝率為估算值
687,08:46-08:47,313.8,337.5,48.3%,76,20(20%)/40(10%)/55(20%),MDD/勝率為估算值
222,08:46-08:47,313.1,210.6,48.3%,76,15(15%)/45(10%)/50(20%),MDD/勝率為估算值
414,08:46-08:47,311.5,294.9,52.9%,76,20(10%)/35(20%)/45(20%),MDD/勝率為估算值
3061,10:00-10:02,311.4,867.0,53.5%,109,25(10%)/35(20%)/50(20%),MDD/勝率為估算值
408,08:46-08:47,310.0,388.2,50.3%,76,20(10%)/35(15%)/60(20%),MDD/勝率為估算值
198,08:46-08:47,309.4,258.0,48.0%,75,15(15%)/40(15%)/55(20%),MDD/勝率為估算值
336,08:46-08:47,307.8,227.1,49.6%,76,15(20%)/40(20%)/50(20%),MDD/勝率為估算值
3316,10:00-10:02,307.2,856.0,51.9%,108,25(20%)/35(20%)/55(20%),MDD/勝率為估算值
813,08:46-08:47,306.7,408.0,49.0%,74,25(10%)/40(10%)/55(20%),MDD/勝率為估算值
474,08:46-08:47,305.1,258.9,49.0%,76,20(10%)/45(10%)/50(20%),MDD/勝率為估算值
132,08:46-08:47,304.2,225.0,51.6%,76,15(15%)/35(10%)/45(20%),MDD/勝率為估算值
564,08:46-08:47,303.9,389.1,47.0%,76,20(15%)/40(10%)/60(20%),MDD/勝率為估算值
3262,10:00-10:02,303.5,1050.0,48.4%,109,25(15%)/45(15%)/60(20%),MDD/勝率為估算值
2935,10:00-10:02,302.2,894.0,51.9%,108,20(20%)/35(20%)/50(20%),MDD/勝率為估算值
450,08:46-08:47,298.9,340.2,49.0%,76,20(10%)/40(15%)/55(20%),MDD/勝率為估算值
201,08:46-08:47,297.5,309.3,46.7%,75,15(15%)/40(15%)/60(20%),MDD/勝率為估算值
1059,08:46-08:47,297.5,340.2,51.6%,76,25(20%)/40(10%)/45(20%),MDD/勝率為估算值
765,08:46-08:47,296.7,333.3,52.1%,74,25(10%)/35(10%)/50(20%),MDD/勝率為估算值
2890,10:00-10:02,294.6,1045.0,50.5%,109,20(15%)/45(20%)/50(20%),MDD/勝率為估算值
3319,10:00-10:02,294.4,826.0,50.9%,108,25(20%)/35(20%)/60(20%),MDD/勝率為估算值
348,08:46-08:47,293.4,210.6,48.3%,76,15(20%)/45(10%)/50(20%),MDD/勝率為估算值
771,08:46-08:47,291.3,414.3,49.8%,71,25(10%)/35(10%)/60(20%),MDD/勝率為估算值
105,08:46-08:47,290.5,211.8,49.6%,76,15(10%)/45(15%)/45(20%),MDD/勝率為估算值
324,08:46-08:47,288.1,257.7,47.6%,76,15(20%)/40(15%)/55(20%),MDD/勝率為估算值
711,08:46-08:47,287.4,293.1,51.6%,76,20(20%)/40(20%)/45(20%),MDD/勝率為估算值
951,08:46-08:47,287.1,339.3,50.7%,75,25(15%)/40(15%)/50(20%),MDD/勝率為估算值
3004,10:00-10:02,286.0,1107.0,48.4%,109,20(20%)/45(15%)/50(20%),MDD/勝率為估算值
3106,10:00-10:02,285.4,979.0,51.5%,109,25(10%)/40(20%)/50(20%),MDD/勝率為估算值
42,08:46-08:47,282.3,266.4,50.3%,76,15(10%)/35(20%)/55(20%),MDD/勝率為估算值
588,08:46-08:47,281.4,286.8,50.3%,76,20(15%)/40(20%)/50(20%),MDD/勝率為估算值
3385,10:00-10:02,279.8,1085.0,48.4%,109,25(20%)/45(15%)/55(20%),MDD/勝率為估算值
3145,10:00-10:02,278.6,1084.0,49.4%,109,25(10%)/45(20%)/55(20%),MDD/勝率為估算值
327,08:46-08:47,278.1,308.1,46.3%,76,15(20%)/40(15%)/60(20%),MDD/勝率為估算值
258,08:46-08:47,277.8,225.3,51.6%,76,15(20%)/35(10%)/45(20%),MDD/勝率為估算值
690,08:46-08:47,273.0,389.4,47.0%,76,20(20%)/40(10%)/60(20%),MDD/勝率為估算值
